report_period_start,report_period_end,interval_start,interval_end,namespace,pod,persistentvolumeclaim,persistentvolume,storageclass,persistentvolumeclaim_capacity_bytes,persistentvolumeclaim_capacity_byte_seconds,volume_request_storage_byte_seconds,persistentvolumeclaim_usage_byte_seconds,persistentvolume_labels,persistentvolumeclaim_labels
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-16 23:00:00 +0000 UTC,2023-10-16 23:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,68418829025280.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-16 23:00:00 +0000 UTC,2023-10-16 23:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,9006546419712.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-16 23:00:00 +0000 UTC,2023-10-16 23:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,56281251446784.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-16 23:00:00 +0000 UTC,2023-10-16 23:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,54966991454208.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 00:00:00 +0000 UTC,2023-10-17 00:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,21839908700160.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 00:00:00 +0000 UTC,2023-10-17 00:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,40200893890560.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 00:00:00 +0000 UTC,2023-10-17 00:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,22071836934144.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 00:00:00 +0000 UTC,2023-10-17 00:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,57556856733696.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 00:00:00 +0000 UTC,2023-10-17 00:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,70931384893440.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 01:00:00 +0000 UTC,2023-10-17 01:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,45419279155200.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 01:00:00 +0000 UTC,2023-10-17 01:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,32276679229440.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 01:00:00 +0000 UTC,2023-10-17 01:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,28604482191360.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 01:00:00 +0000 UTC,2023-10-17 01:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,75260711927808.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 01:00:00 +0000 UTC,2023-10-17 01:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,32353988640767.996,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 02:00:00 +0000 UTC,2023-10-17 02:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,40471476830208.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 02:00:00 +0000 UTC,2023-10-17 02:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,60224031424512.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 02:00:00 +0000 UTC,2023-10-17 02:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,54966991454208.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 02:00:00 +0000 UTC,2023-10-17 02:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,54387170869248.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 02:00:00 +0000 UTC,2023-10-17 02:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,74217034874880.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 03:00:00 +0000 UTC,2023-10-17 03:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,77309411328000.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 03:00:00 +0000 UTC,2023-10-17 03:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,23231478104064.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 03:00:00 +0000 UTC,2023-10-17 03:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,19056769892352.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 03:00:00 +0000 UTC,2023-10-17 03:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,32160715112448.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 03:00:00 +0000 UTC,2023-10-17 03:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,76729590743040.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 04:00:00 +0000 UTC,2023-10-17 04:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,66370129625088.01,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 04:00:00 +0000 UTC,2023-10-17 04:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,12717398163456.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 04:00:00 +0000 UTC,2023-10-17 04:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,71124658421760.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 04:00:00 +0000 UTC,2023-10-17 04:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,31117038059520.004,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 04:00:00 +0000 UTC,2023-10-17 04:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,19636590477312.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 05:00:00 +0000 UTC,2023-10-17 05:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,60339995541504.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 05:00:00 +0000 UTC,2023-10-17 05:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,11905649344512.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 05:00:00 +0000 UTC,2023-10-17 05:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,27406186315776.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 05:00:00 +0000 UTC,2023-10-17 05:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,30653181591552.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 05:00:00 +0000 UTC,2023-10-17 05:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,45728516800512.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 06:00:00 +0000 UTC,2023-10-17 06:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,13219909337088.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 06:00:00 +0000 UTC,2023-10-17 06:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,10823317585920.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 06:00:00 +0000 UTC,2023-10-17 06:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,30189325123584.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 06:00:00 +0000 UTC,2023-10-17 06:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,43293270343680.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 06:00:00 +0000 UTC,2023-10-17 06:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,48163763257344.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 07:00:00 +0000 UTC,2023-10-17 07:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,64437394341888.01,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 07:00:00 +0000 UTC,2023-10-17 07:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,23540715749376.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 07:00:00 +0000 UTC,2023-10-17 07:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,28643136897024.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 07:00:00 +0000 UTC,2023-10-17 07:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,74101070757888.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 07:00:00 +0000 UTC,2023-10-17 07:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,50289772068864.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 08:00:00 +0000 UTC,2023-10-17 08:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,13993003450368.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 08:00:00 +0000 UTC,2023-10-17 08:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,57402237911040.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 08:00:00 +0000 UTC,2023-10-17 08:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,51217485004800.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-17 08:00:00 +0000 UTC,2023-10-17 08:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,51990579118080.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
